Percentage served,Time in ms
0,2.682
1,3.837
2,4.526
3,4.942
4,5.285
5,5.590
6,5.984
7,6.697
8,7.518
9,8.591
10,9.367
11,9.975
12,10.188
13,10.383
14,10.707
15,11.092
16,11.424
17,11.841
18,12.110
19,12.559
20,13.123
21,14.170
22,14.989
23,15.376
24,15.756
25,16.093
26,16.474
27,16.755
28,17.190
29,17.600
30,17.874
31,18.135
32,18.506
33,19.274
34,19.716
35,20.287
36,21.025
37,21.537
38,22.229
39,22.564
40,22.977
41,23.349
42,23.750
43,24.188
44,24.633
45,25.167
46,25.680
47,26.510
48,27.085
49,27.499
50,28.096
51,28.694
52,29.079
53,29.585
54,30.346
55,31.258
56,31.824
57,32.420
58,33.302
59,34.157
60,34.843
61,35.583
62,36.302
63,36.835
64,37.307
65,38.047
66,38.613
67,39.346
68,40.322
69,41.044
70,41.911
71,43.586
72,44.624
73,45.896
74,47.037
75,48.151
76,50.156
77,51.563
78,53.547
79,55.147
80,57.583
81,59.717
82,62.658
83,64.819
84,68.162
85,70.851
86,77.596
87,80.263
88,92.353
89,117.337
90,263.947
91,284.709
92,295.260
93,308.138
94,325.856
95,333.504
96,344.024
97,353.031
98,370.253
99,405.375
100,553.303
