Percentage served,Time in ms
0,2.613
1,4.090
2,4.568
3,5.074
4,5.361
5,5.592
6,6.077
7,6.783
8,7.519
9,8.508
10,9.252
11,9.667
12,10.089
13,10.404
14,10.561
15,11.023
16,11.322
17,11.631
18,11.918
19,12.329
20,13.064
21,13.833
22,14.432
23,15.132
24,15.858
25,16.231
26,16.780
27,17.253
28,17.668
29,18.144
30,18.830
31,19.510
32,20.431
33,20.848
34,21.285
35,21.864
36,22.239
37,22.495
38,22.939
39,23.327
40,23.678
41,24.041
42,24.405
43,24.836
44,25.267
45,26.030
46,26.507
47,26.924
48,27.605
49,28.140
50,28.705
51,29.232
52,29.735
53,29.977
54,30.722
55,31.375
56,32.215
57,33.048
58,33.643
59,34.229
60,34.524
61,34.793
62,35.344
63,35.897
64,36.526
65,37.511
66,38.450
67,38.954
68,40.180
69,41.009
70,41.532
71,42.373
72,43.003
73,44.703
74,45.468
75,46.581
76,47.481
77,48.601
78,50.209
79,52.572
80,54.450
81,59.058
82,60.852
83,62.803
84,65.001
85,70.076
86,75.338
87,82.332
88,93.117
89,116.197
90,255.048
91,290.618
92,304.551
93,314.506
94,323.957
95,330.611
96,343.854
97,356.386
98,379.346
99,398.564
100,456.577
