Percentage served,Time in ms
0,2.176
1,4.000
2,4.506
3,4.939
4,5.388
5,5.720
6,6.157
7,7.182
8,8.378
9,9.040
10,9.549
11,10.235
12,10.512
13,11.026
14,11.398
15,11.606
16,12.030
17,12.617
18,13.219
19,14.146
20,14.782
21,15.034
22,15.572
23,15.797
24,16.342
25,16.682
26,16.859
27,17.231
28,17.732
29,18.194
30,18.694
31,18.945
32,19.217
33,19.615
34,20.086
35,20.852
36,21.698
37,21.877
38,22.445
39,23.053
40,23.485
41,23.863
42,24.425
43,24.987
44,25.304
45,25.743
46,26.070
47,26.645
48,27.578
49,28.098
50,28.565
51,28.906
52,29.528
53,30.236
54,31.135
55,32.318
56,32.593
57,33.224
58,34.234
59,34.946
60,35.407
61,36.162
62,36.701
63,37.711
64,38.261
65,38.877
66,40.254
67,41.093
68,41.577
69,42.892
70,43.928
71,45.776
72,46.741
73,48.079
74,49.520
75,50.879
76,52.534
77,53.824
78,56.263
79,59.312
80,60.965
81,64.751
82,68.166
83,72.768
84,76.616
85,82.419
86,92.503
87,103.203
88,155.162
89,283.108
90,307.316
91,316.981
92,330.749
93,340.945
94,355.233
95,376.591
96,386.741
97,459.813
98,576.107
99,795.104
100,1026.123
