Percentage served,Time in ms
0,2.523
1,4.199
2,4.595
3,5.067
4,5.436
5,6.032
6,7.199
7,8.043
8,8.623
9,9.109
10,9.627
11,10.212
12,10.564
13,10.767
14,11.018
15,11.611
16,11.840
17,12.185
18,12.570
19,13.364
20,14.401
21,15.122
22,15.628
23,15.967
24,16.305
25,16.553
26,17.064
27,17.337
28,17.802
29,18.059
30,18.243
31,18.958
32,19.236
33,19.591
34,20.422
35,20.915
36,21.425
37,21.703
38,22.117
39,22.476
40,22.873
41,23.234
42,23.719
43,24.391
44,24.989
45,25.733
46,26.509
47,26.860
48,27.896
49,28.361
50,28.907
51,29.335
52,29.934
53,30.335
54,30.828
55,31.231
56,32.148
57,32.960
58,33.482
59,33.914
60,34.977
61,35.552
62,36.138
63,36.847
64,37.581
65,38.367
66,39.215
67,39.936
68,40.945
69,42.149
70,42.810
71,43.485
72,44.536
73,45.894
74,47.018
75,47.944
76,49.511
77,51.016
78,53.033
79,54.149
80,56.242
81,58.371
82,62.119
83,64.078
84,65.412
85,69.216
86,72.853
87,81.554
88,91.939
89,117.493
90,270.165
91,295.855
92,304.009
93,315.519
94,321.210
95,336.438
96,353.740
97,363.838
98,386.470
99,424.458
100,470.197
