Percentage served,Time in ms
0,2.562
1,3.947
2,4.360
3,4.870
4,5.356
5,5.874
6,6.210
7,7.035
8,8.153
9,9.357
10,10.027
11,10.435
12,10.713
13,11.124
14,11.471
15,11.893
16,12.323
17,12.846
18,13.501
19,14.157
20,14.735
21,15.510
22,15.758
23,16.065
24,16.394
25,16.806
26,17.275
27,17.627
28,18.226
29,18.529
30,18.955
31,19.373
32,19.901
33,20.388
34,21.047
35,21.435
36,21.783
37,22.087
38,22.462
39,22.715
40,23.000
41,23.424
42,24.131
43,24.607
44,25.175
45,25.567
46,26.031
47,26.416
48,27.004
49,27.655
50,28.142
51,28.568
52,29.392
53,29.846
54,30.178
55,30.726
56,31.300
57,31.797
58,32.477
59,33.251
60,33.680
61,34.495
62,35.121
63,35.824
64,36.426
65,37.208
66,37.700
67,38.588
68,39.645
69,40.795
70,41.563
71,42.595
72,43.734
73,44.992
74,46.140
75,47.343
76,48.595
77,49.956
78,51.406
79,53.002
80,54.764
81,56.844
82,59.310
83,61.314
84,64.447
85,68.096
86,75.421
87,84.515
88,93.302
89,108.050
90,252.668
91,289.618
92,298.269
93,308.476
94,325.300
95,334.789
96,340.635
97,361.028
98,374.968
99,391.146
100,460.730
