Percentage served,Time in ms
0,2.551
1,4.127
2,4.699
3,5.062
4,5.610
5,5.993
6,6.412
7,7.035
8,8.375
9,9.095
10,9.552
11,10.222
12,10.509
13,11.049
14,11.277
15,11.557
16,11.893
17,12.143
18,12.567
19,12.981
20,13.533
21,14.526
22,15.084
23,15.670
24,16.373
25,16.634
26,16.888
27,17.182
28,17.392
29,17.622
30,17.870
31,18.291
32,18.823
33,19.690
34,20.631
35,21.122
36,21.689
37,22.019
38,22.300
39,22.753
40,23.172
41,23.490
42,23.917
43,24.397
44,24.765
45,25.335
46,25.788
47,26.234
48,26.879
49,27.426
50,27.833
51,28.421
52,28.967
53,29.438
54,30.046
55,30.363
56,30.888
57,31.617
58,32.426
59,32.924
60,33.827
61,34.757
62,35.561
63,36.439
64,37.552
65,38.524
66,39.488
67,40.323
68,41.040
69,42.193
70,42.930
71,44.422
72,45.016
73,46.215
74,47.089
75,48.439
76,49.863
77,50.908
78,52.042
79,53.931
80,55.569
81,58.539
82,60.887
83,62.761
84,68.137
85,72.248
86,79.370
87,84.077
88,100.012
89,113.782
90,258.324
91,278.672
92,301.702
93,312.380
94,322.169
95,330.561
96,350.569
97,366.610
98,392.531
99,426.742
100,473.036
