Percentage served,Time in ms
0,2.669
1,3.932
2,4.719
3,5.204
4,5.501
5,5.883
6,6.584
7,7.438
8,8.624
9,9.199
10,9.692
11,10.159
12,10.532
13,10.656
14,10.921
15,11.184
16,11.382
17,11.656
18,11.978
19,12.426
20,12.831
21,13.403
22,14.139
23,14.873
24,15.517
25,16.144
26,16.475
27,17.093
28,17.511
29,17.718
30,18.285
31,18.585
32,19.095
33,19.499
34,19.895
35,20.712
36,21.271
37,22.076
38,22.457
39,23.004
40,23.472
41,24.192
42,24.602
43,25.067
44,25.381
45,26.135
46,26.835
47,27.225
48,28.042
49,28.322
50,28.546
51,29.311
52,29.704
53,30.251
54,30.984
55,31.608
56,32.055
57,32.875
58,33.344
59,34.184
60,34.667
61,35.267
62,35.751
63,36.120
64,37.078
65,38.574
66,39.351
67,40.745
68,41.107
69,42.130
70,43.434
71,44.200
72,45.131
73,46.368
74,47.462
75,49.615
76,50.653
77,52.633
78,54.569
79,55.777
80,57.835
81,60.330
82,63.794
83,65.438
84,68.602
85,71.135
86,75.135
87,80.660
88,94.290
89,118.322
90,261.336
91,287.484
92,297.145
93,311.278
94,323.099
95,333.302
96,342.957
97,355.267
98,367.092
99,395.554
100,445.797
