Percentage served,Time in ms
0,2.567
1,3.947
2,4.364
3,4.902
4,5.265
5,5.741
6,6.223
7,7.468
8,8.743
9,9.361
10,10.013
11,10.341
12,10.466
13,10.742
14,11.061
15,11.329
16,11.704
17,11.871
18,12.381
19,12.733
20,13.509
21,14.100
22,14.778
23,15.339
24,15.569
25,15.842
26,16.305
27,16.654
28,17.000
29,17.363
30,17.665
31,18.006
32,18.636
33,18.919
34,19.926
35,20.341
36,20.773
37,21.326
38,21.710
39,22.148
40,22.653
41,23.082
42,23.508
43,24.173
44,24.841
45,25.389
46,25.686
47,26.036
48,26.529
49,27.505
50,28.134
51,28.472
52,29.247
53,29.640
54,30.033
55,30.365
56,30.803
57,31.290
58,31.746
59,32.990
60,33.763
61,34.520
62,35.387
63,35.738
64,36.428
65,37.409
66,37.845
67,38.923
68,39.930
69,40.434
70,40.929
71,42.444
72,42.974
73,43.865
74,45.300
75,46.780
76,47.507
77,48.519
78,50.867
79,52.614
80,54.358
81,56.624
82,60.059
83,62.386
84,64.679
85,68.526
86,72.815
87,78.378
88,88.194
89,102.602
90,263.140
91,293.934
92,304.715
93,318.443
94,327.304
95,333.391
96,346.058
97,355.993
98,371.652
99,395.762
100,499.650
