Percentage served,Time in ms
0,2.710
1,3.845
2,4.381
3,4.895
4,5.259
5,5.513
6,5.883
7,7.304
8,8.365
9,9.181
10,9.710
11,10.256
12,10.532
13,10.964
14,11.291
15,11.726
16,11.953
17,12.432
18,12.970
19,13.520
20,14.107
21,14.716
22,15.104
23,15.694
24,16.122
25,16.348
26,16.494
27,16.800
28,17.132
29,17.548
30,17.952
31,18.188
32,18.926
33,19.607
34,20.387
35,20.927
36,21.340
37,21.692
38,22.005
39,22.487
40,22.805
41,23.118
42,23.399
43,23.650
44,23.963
45,24.443
46,24.958
47,25.426
48,26.399
49,26.871
50,27.786
51,28.173
52,28.758
53,29.201
54,29.652
55,30.590
56,31.148
57,31.721
58,32.341
59,32.853
60,33.458
61,33.795
62,34.319
63,35.326
64,36.014
65,36.670
66,37.785
67,38.583
68,39.126
69,40.130
70,40.517
71,41.571
72,42.580
73,44.310
74,45.770
75,47.035
76,48.106
77,49.040
78,49.874
79,51.464
80,52.795
81,54.728
82,56.045
83,57.396
84,61.089
85,63.481
86,67.121
87,72.602
88,80.269
89,103.306
90,273.106
91,293.467
92,300.789
93,305.915
94,316.717
95,325.475
96,334.215
97,346.770
98,368.131
99,388.486
100,465.493
