Percentage served,Time in ms
0,2.623
1,3.974
2,4.421
3,4.809
4,5.053
5,5.413
6,5.583
7,5.913
8,6.379
9,6.675
10,7.458
11,8.551
12,9.765
13,10.353
14,10.728
15,10.908
16,11.122
17,11.327
18,11.511
19,11.807
20,12.412
21,13.310
22,14.373
23,15.090
24,15.734
25,15.977
26,16.179
27,16.723
28,16.937
29,17.311
30,17.580
31,17.894
32,18.292
33,18.751
34,19.294
35,19.998
36,20.565
37,21.255
38,21.691
39,21.987
40,22.512
41,22.820
42,23.030
43,23.515
44,24.053
45,24.538
46,25.098
47,25.514
48,26.440
49,27.026
50,27.292
51,28.209
52,28.559
53,29.295
54,29.833
55,30.082
56,30.295
57,31.269
58,31.944
59,32.753
60,33.529
61,34.383
62,35.134
63,36.303
64,36.820
65,38.137
66,38.577
67,39.603
68,40.138
69,41.269
70,41.648
71,42.588
72,44.746
73,46.006
74,46.843
75,48.184
76,49.069
77,51.484
78,53.266
79,54.457
80,55.910
81,58.595
82,60.682
83,62.205
84,65.502
85,71.421
86,76.015
87,81.317
88,90.029
89,105.655
90,256.761
91,287.424
92,298.648
93,308.680
94,317.890
95,325.055
96,334.583
97,351.398
98,360.925
99,408.233
100,536.065
