Percentage served,Time in ms
0,2.584
1,4.246
2,4.430
3,4.765
4,5.015
5,5.207
6,5.643
7,6.174
8,7.094
9,7.843
10,8.956
11,9.614
12,10.072
13,10.556
14,11.001
15,11.230
16,11.600
17,11.811
18,12.490
19,13.115
20,13.978
21,14.357
22,14.902
23,15.264
24,15.800
25,16.179
26,16.659
27,17.046
28,17.296
29,17.467
30,17.782
31,18.118
32,18.812
33,19.433
34,19.726
35,20.186
36,20.622
37,21.282
38,21.806
39,22.339
40,22.781
41,23.136
42,23.567
43,23.991
44,24.465
45,25.043
46,25.620
47,26.087
48,26.852
49,27.388
50,27.737
51,28.053
52,28.647
53,29.168
54,29.793
55,30.121
56,30.474
57,31.222
58,31.829
59,32.605
60,33.426
61,34.317
62,35.018
63,35.532
64,36.232
65,36.868
66,37.899
67,38.953
68,39.719
69,40.818
70,41.632
71,42.439
72,43.477
73,45.010
74,46.139
75,47.183
76,48.034
77,48.782
78,51.226
79,52.674
80,54.302
81,57.127
82,60.094
83,62.572
84,64.798
85,66.798
86,71.372
87,75.690
88,80.286
89,123.542
90,251.364
91,282.957
92,301.842
93,311.512
94,316.949
95,323.044
96,335.689
97,343.685
98,362.308
99,390.101
100,463.519
