Percentage served,Time in ms
0,2.435
1,4.048
2,4.551
3,4.915
4,5.453
5,5.869
6,6.502
7,7.964
8,8.899
9,9.501
10,9.838
11,10.154
12,10.448
13,10.757
14,11.024
15,11.327
16,11.533
17,11.889
18,12.209
19,12.841
20,13.657
21,14.264
22,14.846
23,15.386
24,15.808
25,16.196
26,16.310
27,16.515
28,17.021
29,17.292
30,17.570
31,17.950
32,18.605
33,19.004
34,19.910
35,20.751
36,21.185
37,21.538
38,21.854
39,22.262
40,22.911
41,23.234
42,23.711
43,23.974
44,25.148
45,25.499
46,25.777
47,26.561
48,27.257
49,28.165
50,28.582
51,29.204
52,29.551
53,30.446
54,30.918
55,31.315
56,32.462
57,33.335
58,33.802
59,34.392
60,34.747
61,35.557
62,36.012
63,36.652
64,37.386
65,38.556
66,39.273
67,40.105
68,40.785
69,41.281
70,41.769
71,43.151
72,44.985
73,45.840
74,46.478
75,46.918
76,48.262
77,48.963
78,50.054
79,50.799
80,52.470
81,54.396
82,56.657
83,58.833
84,61.025
85,64.697
86,68.768
87,73.282
88,80.313
89,103.493
90,269.766
91,285.988
92,295.502
93,305.958
94,313.742
95,325.933
96,333.326
97,342.005
98,355.792
99,379.559
100,428.830
