Percentage served,Time in ms
0,2.432
1,3.801
2,4.131
3,4.447
4,4.730
5,5.173
6,5.561
7,6.196
8,6.917
9,7.894
10,8.939
11,9.513
12,9.797
13,10.086
14,10.450
15,10.693
16,11.037
17,11.326
18,11.649
19,11.999
20,12.324
21,13.371
22,14.353
23,14.765
24,15.282
25,15.758
26,16.082
27,16.323
28,16.739
29,16.860
30,17.165
31,17.657
32,18.102
33,18.807
34,19.451
35,20.272
36,20.988
37,21.656
38,21.883
39,22.211
40,22.927
41,23.104
42,23.399
43,23.862
44,24.294
45,25.307
46,25.704
47,26.039
48,26.666
49,27.133
50,27.668
51,28.028
52,28.474
53,29.052
54,29.429
55,29.735
56,30.506
57,31.387
58,32.100
59,32.814
60,33.494
61,34.167
62,34.565
63,35.071
64,36.100
65,37.314
66,38.639
67,39.471
68,39.864
69,40.421
70,40.937
71,41.906
72,42.793
73,43.676
74,45.247
75,46.276
76,47.278
77,48.064
78,49.168
79,51.740
80,53.852
81,55.504
82,57.171
83,60.832
84,62.051
85,65.480
86,71.342
87,74.578
88,80.401
89,91.678
90,254.224
91,285.875
92,301.759
93,310.374
94,321.516
95,328.234
96,335.010
97,346.248
98,365.361
99,402.125
100,495.894
