Percentage served,Time in ms
0,2.572
1,3.738
2,4.112
3,4.549
4,4.839
5,5.147
6,5.639
7,6.146
8,6.684
9,7.861
10,8.894
11,9.683
12,10.002
13,10.334
14,10.595
15,10.928
16,11.290
17,11.529
18,11.935
19,12.418
20,12.783
21,13.319
22,13.991
23,14.988
24,15.539
25,15.945
26,16.234
27,16.723
28,17.135
29,17.405
30,17.616
31,17.980
32,18.891
33,19.347
34,19.748
35,20.119
36,20.784
37,21.344
38,21.684
39,22.117
40,22.489
41,22.866
42,23.247
43,23.499
44,23.941
45,24.348
46,24.715
47,25.639
48,25.991
49,26.718
50,27.174
51,27.712
52,28.142
53,28.858
54,29.332
55,29.946
56,30.393
57,31.358
58,31.900
59,32.464
60,33.354
61,34.055
62,34.681
63,35.232
64,35.738
65,36.891
66,37.913
67,38.732
68,39.927
69,40.429
70,41.305
71,42.311
72,43.578
73,45.084
74,46.709
75,48.015
76,48.941
77,50.053
78,51.877
79,53.501
80,55.249
81,56.002
82,58.180
83,60.460
84,62.771
85,67.018
86,72.067
87,77.697
88,84.152
89,95.559
90,259.046
91,284.760
92,289.754
93,298.654
94,311.988
95,319.901
96,332.875
97,344.165
98,376.491
99,400.679
100,478.374
