Percentage served,Time in ms
0,2.498
1,3.967
2,4.380
3,4.578
4,5.001
5,5.297
6,5.727
7,6.039
8,7.204
9,8.998
10,9.516
11,9.816
12,10.167
13,10.484
14,10.777
15,11.136
16,11.287
17,11.788
18,12.111
19,12.479
20,12.872
21,13.416
22,13.863
23,14.218
24,15.023
25,15.434
26,15.700
27,16.251
28,16.722
29,17.107
30,17.426
31,17.754
32,18.069
33,18.502
34,19.320
35,20.187
36,20.824
37,21.243
38,21.641
39,22.188
40,22.524
41,22.895
42,23.317
43,23.730
44,24.353
45,24.861
46,25.492
47,26.477
48,27.334
49,27.847
50,28.163
51,28.556
52,28.941
53,29.445
54,29.691
55,30.334
56,31.190
57,31.915
58,32.845
59,33.214
60,33.729
61,34.952
62,35.742
63,36.408
64,37.474
65,38.026
66,39.256
67,39.926
68,40.572
69,41.692
70,42.711
71,43.427
72,44.395
73,45.873
74,46.679
75,47.762
76,49.139
77,50.389
78,52.327
79,54.775
80,57.085
81,58.799
82,61.660
83,65.854
84,68.801
85,72.117
86,75.408
87,87.698
88,98.238
89,119.529
90,249.243
91,274.872
92,299.756
93,311.020
94,326.828
95,339.113
96,350.244
97,360.787
98,378.760
99,400.020
100,484.193
