Percentage served,Time in ms
0,2.489
1,4.201
2,4.874
3,5.223
4,5.459
5,6.054
6,6.681
7,8.148
8,8.949
9,9.570
10,9.841
11,10.386
12,10.833
13,11.176
14,11.582
15,12.043
16,12.646
17,13.130
18,13.983
19,14.955
20,15.306
21,15.586
22,16.048
23,16.240
24,16.451
25,16.823
26,17.077
27,17.310
28,17.794
29,18.294
30,18.964
31,19.434
32,19.902
33,20.321
34,20.917
35,21.290
36,21.648
37,22.048
38,22.604
39,22.925
40,23.274
41,23.687
42,24.021
43,24.285
44,24.808
45,25.496
46,25.947
47,26.484
48,27.152
49,27.797
50,28.131
51,28.663
52,29.047
53,29.333
54,29.809
55,30.314
56,31.041
57,31.545
58,32.441
59,33.167
60,33.683
61,34.360
62,34.731
63,35.240
64,35.411
65,35.820
66,36.667
67,37.569
68,38.957
69,40.610
70,41.274
71,42.111
72,44.506
73,45.772
74,47.132
75,48.175
76,49.035
77,49.820
78,51.417
79,52.576
80,54.254
81,55.991
82,57.893
83,60.975
84,63.930
85,68.890
86,71.699
87,76.929
88,90.960
89,102.903
90,271.229
91,279.927
92,293.594
93,303.161
94,316.271
95,323.200
96,337.171
97,348.398
98,358.566
99,380.236
100,449.838
