Percentage served,Time in ms
0,2.573
1,3.980
2,4.477
3,5.054
4,5.426
5,5.767
6,6.313
7,7.191
8,8.736
9,9.252
10,9.685
11,10.204
12,10.434
13,10.587
14,10.795
15,11.058
16,11.317
17,11.760
18,12.183
19,12.967
20,13.768
21,14.561
22,14.911
23,15.675
24,16.382
25,16.610
26,17.040
27,17.250
28,17.637
29,17.881
30,18.512
31,19.029
32,19.638
33,20.696
34,21.209
35,21.654
36,21.912
37,22.167
38,22.479
39,22.797
40,23.145
41,23.480
42,23.716
43,24.192
44,24.789
45,25.586
46,26.136
47,26.701
48,27.067
49,27.650
50,28.003
51,28.375
52,28.886
53,29.231
54,29.618
55,30.183
56,30.607
57,31.132
58,32.228
59,33.092
60,33.788
61,34.444
62,35.239
63,35.702
64,36.462
65,37.566
66,38.257
67,39.268
68,40.110
69,41.212
70,41.849
71,43.682
72,44.668
73,45.827
74,46.879
75,48.390
76,49.733
77,51.008
78,52.047
79,54.360
80,56.454
81,57.061
82,59.271
83,61.208
84,63.947
85,68.790
86,71.720
87,77.847
88,88.650
89,119.755
90,267.554
91,283.762
92,298.540
93,309.712
94,321.916
95,327.215
96,334.047
97,342.150
98,367.204
99,407.855
100,484.494
