Percentage served,Time in ms
0,2.609
1,4.117
2,4.513
3,4.936
4,5.193
5,5.712
6,6.137
7,7.228
8,8.602
9,9.423
10,9.839
11,10.362
12,10.854
13,11.311
14,11.576
15,11.939
16,12.514
17,12.938
18,13.591
19,14.647
20,15.133
21,15.624
22,15.973
23,16.212
24,16.417
25,16.721
26,17.047
27,17.308
28,17.751
29,18.211
30,18.687
31,19.085
32,19.348
33,20.202
34,20.700
35,21.248
36,21.558
37,21.754
38,22.043
39,22.534
40,22.782
41,23.395
42,23.887
43,24.630
44,24.913
45,25.649
46,26.045
47,26.805
48,27.299
49,27.648
50,28.155
51,28.795
52,29.280
53,29.530
54,29.961
55,30.582
56,31.266
57,32.252
58,33.547
59,34.197
60,34.732
61,35.436
62,36.064
63,36.638
64,37.248
65,37.957
66,38.657
67,39.731
68,40.265
69,40.719
70,42.056
71,42.602
72,44.007
73,44.861
74,46.670
75,47.960
76,49.471
77,50.921
78,52.899
79,54.516
80,56.739
81,58.238
82,61.429
83,62.763
84,65.641
85,68.865
86,73.328
87,79.436
88,87.487
89,96.726
90,249.861
91,288.826
92,296.210
93,309.891
94,325.797
95,333.145
96,344.453
97,352.472
98,362.025
99,398.014
100,473.338
