Percentage served,Time in ms
0,2.573
1,4.007
2,4.496
3,4.854
4,5.322
5,5.668
6,6.191
7,7.114
8,8.604
9,9.168
10,9.719
11,10.027
12,10.298
13,10.486
14,10.823
15,11.006
16,11.357
17,11.744
18,12.060
19,12.603
20,12.955
21,13.861
22,14.947
23,15.339
24,15.728
25,16.022
26,16.272
27,16.707
28,17.005
29,17.227
30,17.475
31,17.824
32,18.214
33,18.526
34,19.004
35,19.622
36,20.505
37,20.887
38,21.587
39,21.979
40,22.537
41,22.979
42,23.336
43,23.514
44,23.915
45,24.684
46,25.187
47,26.033
48,26.636
49,27.115
50,27.611
51,28.010
52,28.504
53,29.283
54,29.542
55,30.360
56,31.261
57,32.447
58,33.114
59,33.847
60,34.467
61,35.038
62,36.035
63,36.450
64,37.224
65,37.893
66,38.344
67,39.352
68,40.325
69,41.075
70,42.042
71,43.902
72,44.568
73,45.159
74,46.119
75,47.663
76,48.912
77,50.368
78,52.511
79,54.034
80,55.474
81,57.447
82,59.774
83,61.158
84,63.996
85,67.522
86,73.939
87,78.370
88,96.788
89,128.836
90,255.630
91,290.403
92,298.457
93,308.703
94,318.848
95,328.264
96,338.398
97,352.782
98,372.907
99,387.926
100,434.325
