Percentage served,Time in ms
0,2.497
1,4.406
2,4.677
3,5.148
4,5.691
5,5.902
6,6.214
7,7.500
8,8.696
9,9.547
10,9.928
11,10.246
12,10.484
13,10.747
14,11.003
15,11.503
16,11.956
17,12.299
18,12.820
19,13.710
20,14.367
21,14.797
22,15.348
23,15.671
24,15.903
25,16.126
26,16.463
27,16.751
28,17.161
29,17.604
30,18.051
31,18.549
32,19.161
33,19.494
34,20.379
35,21.104
36,21.660
37,22.050
38,22.265
39,22.518
40,22.970
41,23.285
42,23.552
43,24.001
44,24.305
45,24.806
46,25.403
47,25.970
48,26.577
49,26.980
50,27.494
51,28.047
52,28.529
53,29.112
54,29.382
55,29.791
56,30.423
57,31.054
58,31.543
59,32.539
60,33.049
61,34.214
62,34.857
63,35.378
64,35.806
65,36.552
66,37.801
67,38.661
68,39.563
69,40.325
70,41.648
71,42.627
72,44.041
73,45.989
74,46.690
75,47.699
76,49.443
77,50.614
78,52.258
79,53.810
80,56.522
81,58.790
82,60.370
83,63.053
84,66.227
85,69.894
86,73.575
87,80.152
88,83.555
89,111.171
90,245.992
91,275.609
92,293.710
93,308.649
94,318.974
95,337.020
96,346.624
97,362.831
98,399.014
99,416.814
100,501.898
