Percentage served,Time in ms
0,2.788
1,4.103
2,4.411
3,4.575
4,5.016
5,5.323
6,5.709
7,6.382
8,7.584
9,8.897
10,9.622
11,10.079
12,10.355
13,10.604
14,10.835
15,11.076
16,11.387
17,11.862
18,12.312
19,12.934
20,13.322
21,14.082
22,14.771
23,15.512
24,15.822
25,16.135
26,16.423
27,16.842
28,17.119
29,17.326
30,17.457
31,17.896
32,18.522
33,19.040
34,19.757
35,20.540
36,21.039
37,21.515
38,21.917
39,22.207
40,22.495
41,23.085
42,23.543
43,23.977
44,24.270
45,24.678
46,25.343
47,26.255
48,27.247
49,27.692
50,28.298
51,28.812
52,29.019
53,30.171
54,31.006
55,31.979
56,32.587
57,33.249
58,33.857
59,34.440
60,34.807
61,35.246
62,35.842
63,36.522
64,37.131
65,38.123
66,38.890
67,39.678
68,40.445
69,41.199
70,42.133
71,43.101
72,44.037
73,45.010
74,45.821
75,46.827
76,48.199
77,49.089
78,51.422
79,52.655
80,53.818
81,55.028
82,56.892
83,58.532
84,62.908
85,65.497
86,71.257
87,74.701
88,82.798
89,96.084
90,250.602
91,285.973
92,298.078
93,304.268
94,314.636
95,321.379
96,333.619
97,343.351
98,362.648
99,379.412
100,477.218
