Percentage served,Time in ms
0,2.552
1,3.918
2,4.413
3,4.907
4,5.112
5,5.581
6,6.104
7,6.709
8,8.062
9,8.870
10,9.718
11,10.249
12,10.724
13,11.021
14,11.426
15,11.817
16,12.192
17,12.630
18,12.894
19,13.431
20,14.302
21,14.901
22,15.405
23,15.720
24,16.073
25,16.451
26,16.818
27,17.030
28,17.370
29,17.793
30,18.198
31,18.503
32,19.020
33,19.564
34,20.070
35,20.581
36,21.069
37,21.515
38,22.106
39,22.550
40,22.758
41,22.936
42,23.147
43,23.514
44,24.238
45,24.730
46,25.236
47,25.978
48,26.726
49,27.162
50,27.688
51,27.955
52,28.589
53,29.323
54,30.254
55,31.257
56,32.030
57,32.952
58,33.272
59,34.024
60,34.529
61,34.961
62,35.678
63,36.013
64,36.816
65,37.529
66,38.092
67,39.074
68,39.712
69,40.385
70,41.030
71,41.883
72,42.698
73,44.329
74,45.687
75,47.308
76,48.504
77,49.394
78,51.092
79,52.859
80,55.357
81,58.250
82,60.077
83,62.189
84,66.696
85,68.943
86,78.050
87,83.719
88,93.007
89,115.922
90,273.043
91,292.167
92,300.663
93,309.066
94,316.002
95,332.963
96,341.679
97,354.476
98,360.957
99,391.669
100,494.958
