Percentage served,Time in ms
0,3.343
1,3.814
2,4.344
3,4.894
4,5.194
5,5.956
6,6.671
7,7.448
8,9.531
9,9.901
10,10.672
11,11.413
12,12.004
13,12.396
14,12.691
15,13.304
16,13.794
17,14.104
18,14.516
19,15.078
20,15.538
21,16.008
22,16.942
23,17.448
24,17.825
25,18.319
26,18.804
27,19.501
28,20.033
29,20.457
30,20.747
31,21.388
32,22.010
33,22.638
34,23.085
35,23.528
36,24.001
37,24.259
38,24.699
39,25.023
40,25.410
41,25.608
42,25.891
43,26.113
44,26.374
45,26.721
46,27.205
47,27.500
48,28.026
49,28.404
50,28.906
51,29.305
52,29.644
53,30.090
54,30.656
55,31.220
56,31.631
57,32.031
58,32.280
59,32.559
60,33.047
61,33.744
62,34.022
63,34.585
64,35.062
65,36.017
66,36.323
67,36.872
68,37.459
69,38.264
70,38.739
71,39.083
72,39.910
73,40.201
74,40.702
75,41.565
76,42.419
77,43.534
78,44.819
79,45.729
80,47.125
81,47.966
82,49.124
83,51.309
84,54.030
85,57.800
86,62.385
87,68.865
88,72.204
89,82.830
90,257.104
91,276.995
92,286.372
93,302.708
94,311.707
95,319.468
96,329.451
97,344.822
98,374.770
99,394.000
100,451.926
