Percentage served,Time in ms
0,3.377
1,3.687
2,3.934
3,4.241
4,4.831
5,5.547
6,6.139
7,6.720
8,7.413
9,7.889
10,8.061
11,8.720
12,9.503
13,10.188
14,10.567
15,11.051
16,11.367
17,11.767
18,12.228
19,12.659
20,13.008
21,13.761
22,14.044
23,14.401
24,14.966
25,15.210
26,15.555
27,16.036
28,16.322
29,16.729
30,17.146
31,17.552
32,17.882
33,18.145
34,18.777
35,19.222
36,19.689
37,20.183
38,20.715
39,21.038
40,21.371
41,21.772
42,22.117
43,22.410
44,22.851
45,23.147
46,23.672
47,24.130
48,24.596
49,24.944
50,25.278
51,25.555
52,25.908
53,26.353
54,26.631
55,26.989
56,27.160
57,27.594
58,27.992
59,28.267
60,28.586
61,28.806
62,29.223
63,29.440
64,29.978
65,30.385
66,30.863
67,31.402
68,31.574
69,32.091
70,32.539
71,32.803
72,33.146
73,33.598
74,34.251
75,34.839
76,35.483
77,36.407
78,37.069
79,37.833
80,38.688
81,40.430
82,42.130
83,43.336
84,44.472
85,46.776
86,50.695
87,53.457
88,65.993
89,75.273
90,228.961
91,242.207
92,253.417
93,262.131
94,279.286
95,284.741
96,296.364
97,303.895
98,317.364
99,353.529
100,417.198
