Percentage served,Time in ms
0,3.038
1,3.432
2,3.848
3,4.576
4,5.870
5,6.705
6,7.381
7,8.244
8,8.586
9,9.062
10,9.481
11,9.954
12,10.526
13,10.872
14,11.297
15,11.888
16,12.175
17,12.622
18,12.879
19,13.511
20,13.952
21,14.277
22,14.541
23,14.898
24,15.246
25,15.571
26,15.872
27,16.232
28,16.647
29,17.009
30,17.416
31,17.865
32,18.252
33,18.493
34,18.943
35,19.267
36,19.633
37,19.871
38,20.478
39,20.739
40,21.004
41,21.514
42,21.850
43,22.228
44,22.552
45,22.909
46,23.395
47,23.629
48,23.876
49,24.325
50,24.667
51,24.955
52,25.180
53,25.653
54,25.929
55,26.263
56,26.628
57,27.045
58,27.570
59,27.802
60,28.182
61,29.011
62,29.287
63,29.698
64,30.029
65,30.464
66,31.082
67,31.346
68,32.112
69,32.613
70,32.908
71,33.848
72,34.099
73,34.578
74,34.933
75,35.529
76,35.926
77,36.516
78,37.665
79,38.164
80,39.001
81,39.596
82,40.613
83,41.936
84,43.827
85,45.035
86,49.039
87,58.816
88,75.682
89,84.591
90,233.206
91,241.102
92,248.769
93,255.088
94,263.461
95,275.289
96,288.705
97,303.335
98,325.119
99,348.821
100,457.559
