Percentage served,Time in ms
0,3.025
1,3.714
2,4.174
3,4.783
4,5.478
5,5.823
6,6.549
7,6.972
8,7.442
9,8.031
10,8.504
11,9.005
12,9.310
13,9.649
14,10.165
15,10.694
16,11.027
17,11.488
18,11.742
19,12.097
20,12.565
21,12.792
22,13.432
23,14.018
24,14.597
25,14.913
26,15.177
27,15.553
28,16.022
29,16.413
30,16.589
31,16.943
32,17.462
33,17.964
34,18.415
35,18.690
36,19.179
37,19.602
38,19.994
39,20.300
40,20.620
41,20.939
42,21.205
43,21.458
44,21.861
45,22.200
46,22.528
47,22.903
48,23.135
49,23.522
50,23.745
51,24.047
52,24.463
53,24.853
54,25.172
55,25.481
56,25.689
57,25.984
58,26.266
59,26.888
60,27.262
61,27.511
62,28.097
63,28.792
64,29.232
65,30.158
66,30.432
67,30.797
68,31.152
69,31.864
70,32.273
71,32.602
72,33.402
73,33.976
74,34.367
75,35.341
76,36.489
77,37.101
78,37.862
79,38.980
80,39.970
81,41.693
82,42.413
83,43.634
84,45.208
85,47.060
86,54.007
87,60.216
88,67.057
89,82.969
90,217.214
91,230.697
92,240.212
93,251.423
94,263.043
95,267.220
96,279.251
97,292.753
98,326.053
99,368.653
100,473.013
