Percentage served,Time in ms
0,6.157
1,7.901
2,8.298
3,8.959
4,9.315
5,9.675
6,10.297
7,11.365
8,12.952
9,14.427
10,15.646
11,16.443
12,17.964
13,18.849
14,20.031
15,21.102
16,21.619
17,22.509
18,23.616
19,24.523
20,25.225
21,26.152
22,27.210
23,28.392
24,29.144
25,29.884
26,31.266
27,32.106
28,32.727
29,33.297
30,34.358
31,35.198
32,36.725
33,37.454
34,37.882
35,38.936
36,39.549
37,40.805
38,41.610
39,42.969
40,44.326
41,45.355
42,46.341
43,47.196
44,47.939
45,49.164
46,50.030
47,50.713
48,51.292
49,52.009
50,52.940
51,53.622
52,54.294
53,54.967
54,56.091
55,56.596
56,57.462
57,58.034
58,59.154
59,60.253
60,61.629
61,62.738
62,63.597
63,64.377
64,65.567
65,66.894
66,67.711
67,69.236
68,70.323
69,71.868
70,72.577
71,73.530
72,75.186
73,76.914
74,78.919
75,79.804
76,81.275
77,83.101
78,85.004
79,86.459
80,89.027
81,89.824
82,94.110
83,99.432
84,103.286
85,106.446
86,114.631
87,122.463
88,131.294
89,147.744
90,374.559
91,509.440
92,527.395
93,552.385
94,571.394
95,584.226
96,596.171
97,615.195
98,659.522
99,707.723
100,901.732
