Percentage served,Time in ms
0,11.708
1,16.578
2,20.658
3,24.200
4,29.735
5,34.713
6,37.578
7,40.176
8,43.806
9,45.728
10,48.270
11,50.498
12,53.309
13,55.511
14,57.744
15,61.252
16,63.114
17,65.707
18,68.092
19,70.198
20,71.234
21,72.616
22,74.612
23,77.564
24,79.174
25,81.983
26,84.086
27,85.812
28,88.472
29,89.752
30,92.238
31,94.160
32,95.799
33,97.711
34,99.657
35,100.986
36,103.762
37,105.328
38,106.652
39,109.453
40,111.555
41,114.010
42,116.229
43,117.545
44,119.343
45,121.535
46,123.419
47,125.015
48,126.654
49,128.516
50,132.869
51,135.603
52,139.102
53,141.252
54,142.365
55,144.270
56,145.729
57,148.159
58,151.501
59,153.153
60,154.995
61,158.650
62,162.903
63,165.277
64,166.931
65,171.906
66,176.287
67,180.422
68,183.955
69,187.778
70,191.237
71,193.209
72,199.323
73,205.140
74,208.806
75,217.373
76,222.901
77,227.380
78,232.536
79,239.406
80,245.311
81,254.109
82,262.443
83,273.169
84,282.168
85,294.199
86,311.894
87,351.501
88,469.452
89,962.222
90,1227.742
91,1259.551
92,1327.075
93,1387.219
94,1443.149
95,1584.944
96,1647.480
97,1955.830
98,2550.100
99,4081.447
100,4615.404
