Percentage served,Time in ms
0,7.749
1,9.045
2,9.699
3,10.732
4,11.619
5,12.150
6,13.450
7,14.604
8,16.014
9,17.498
10,18.553
11,19.620
12,21.229
13,23.026
14,23.713
15,25.512
16,26.628
17,28.444
18,29.704
19,31.245
20,31.688
21,33.550
22,35.039
23,36.124
24,37.196
25,37.970
26,38.994
27,40.099
28,41.304
29,42.315
30,43.965
31,45.026
32,45.628
33,46.535
34,47.670
35,48.532
36,49.781
37,50.355
38,51.651
39,52.671
40,53.567
41,54.678
42,56.184
43,57.245
44,58.470
45,59.884
46,60.538
47,61.386
48,63.540
49,64.410
50,65.358
51,66.421
52,68.142
53,69.194
54,69.817
55,71.306
56,72.746
57,74.017
58,75.139
59,76.959
60,79.138
61,80.197
62,81.442
63,82.829
64,83.728
65,85.961
66,88.200
67,89.912
68,91.614
69,94.274
70,95.510
71,97.971
72,101.515
73,104.573
74,106.471
75,109.112
76,113.072
77,115.673
78,117.302
79,120.981
80,123.334
81,127.105
82,130.409
83,132.835
84,137.090
85,145.253
86,150.825
87,158.492
88,172.667
89,234.569
90,525.461
91,609.319
92,661.516
93,684.622
94,709.942
95,729.829
96,744.114
97,763.229
98,798.815
99,984.022
100,1271.760
