Percentage served,Time in ms
0,2.940
1,3.671
2,4.223
3,4.977
4,5.524
5,6.105
6,6.921
7,7.419
8,7.811
9,8.203
10,8.922
11,9.553
12,9.916
13,10.203
14,10.736
15,11.253
16,11.643
17,11.912
18,12.260
19,12.501
20,12.732
21,13.230
22,13.532
23,13.885
24,14.177
25,14.531
26,15.211
27,15.580
28,16.238
29,16.636
30,16.842
31,17.305
32,17.605
33,18.070
34,18.255
35,18.591
36,18.918
37,19.285
38,19.516
39,19.840
40,20.313
41,20.742
42,21.118
43,21.378
44,21.811
45,22.338
46,22.504
47,22.935
48,23.370
49,23.625
50,23.890
51,24.209
52,24.362
53,24.657
54,25.068
55,25.343
56,25.775
57,26.326
58,26.639
59,26.948
60,27.556
61,27.947
62,28.208
63,28.762
64,29.106
65,29.450
66,29.826
67,30.303
68,30.730
69,31.221
70,31.812
71,32.139
72,32.400
73,32.963
74,33.574
75,34.055
76,34.857
77,35.556
78,36.965
79,37.845
80,38.796
81,39.897
82,40.726
83,41.692
84,42.899
85,44.727
86,48.169
87,50.765
88,56.874
89,64.357
90,226.106
91,237.290
92,250.856
93,260.406
94,268.884
95,276.960
96,285.247
97,293.035
98,300.761
99,313.237
100,410.634
