Percentage served,Time in ms
0,3.005
1,3.787
2,4.072
3,4.565
4,5.146
5,6.090
6,6.450
7,7.094
8,7.406
9,7.670
10,8.380
11,9.164
12,9.543
13,10.126
14,10.383
15,10.786
16,11.101
17,11.407
18,12.400
19,12.813
20,13.166
21,13.560
22,14.232
23,14.501
24,15.093
25,15.467
26,15.888
27,16.081
28,16.555
29,16.893
30,17.069
31,17.253
32,17.814
33,18.217
34,18.546
35,18.867
36,19.161
37,19.647
38,19.999
39,20.338
40,20.631
41,21.214
42,21.503
43,21.886
44,22.290
45,22.559
46,22.847
47,23.136
48,23.530
49,23.757
50,24.104
51,24.511
52,24.809
53,25.348
54,25.686
55,25.983
56,26.340
57,26.788
58,27.070
59,27.615
60,27.997
61,28.455
62,28.693
63,29.055
64,29.345
65,30.384
66,30.920
67,31.326
68,31.762
69,32.387
70,33.041
71,33.611
72,34.267
73,35.041
74,35.614
75,36.472
76,37.237
77,37.894
78,38.888
79,39.347
80,40.735
81,42.064
82,43.341
83,45.036
84,46.332
85,49.431
86,52.925
87,56.309
88,60.193
89,66.578
90,225.058
91,244.354
92,258.227
93,268.396
94,274.774
95,283.172
96,291.560
97,301.379
98,315.417
99,344.352
100,428.387
