Percentage served,Time in ms
0,3.066
1,4.022
2,4.447
3,5.044
4,5.565
5,6.047
6,6.737
7,7.342
8,8.190
9,8.751
10,9.190
11,9.531
12,10.182
13,10.685
14,10.975
15,11.502
16,12.113
17,12.579
18,12.948
19,13.343
20,13.679
21,14.276
22,14.600
23,15.116
24,15.387
25,15.762
26,16.112
27,16.315
28,16.681
29,17.029
30,17.460
31,17.793
32,18.080
33,18.438
34,19.005
35,19.492
36,19.841
37,20.321
38,20.607
39,21.036
40,21.523
41,21.768
42,22.152
43,22.425
44,22.758
45,23.046
46,23.321
47,23.622
48,23.873
49,24.272
50,24.456
51,24.699
52,25.077
53,25.633
54,25.934
55,26.154
56,26.396
57,26.623
58,27.201
59,27.474
60,27.723
61,28.126
62,28.378
63,28.679
64,29.189
65,29.579
66,29.892
67,30.313
68,31.075
69,31.704
70,32.304
71,32.782
72,33.414
73,33.895
74,34.601
75,35.204
76,35.833
77,36.670
78,37.173
79,37.955
80,38.620
81,39.420
82,40.338
83,41.825
84,43.389
85,45.223
86,47.910
87,54.338
88,64.231
89,79.508
90,227.263
91,237.569
92,245.338
93,256.030
94,272.713
95,281.781
96,287.243
97,295.020
98,309.770
99,339.952
100,417.848
