Percentage served,Time in ms
0,2.964
1,3.291
2,3.842
3,4.276
4,4.837
5,5.192
6,6.053
7,6.609
8,7.349
9,8.055
10,8.417
11,9.162
12,9.478
13,9.855
14,10.160
15,10.344
16,10.854
17,11.382
18,11.873
19,12.315
20,12.913
21,13.351
22,13.880
23,14.352
24,14.816
25,15.365
26,16.069
27,16.420
28,16.726
29,16.975
30,17.183
31,17.644
32,18.150
33,18.515
34,18.923
35,19.240
36,19.591
37,20.043
38,20.232
39,20.675
40,21.212
41,21.514
42,21.726
43,22.131
44,22.359
45,22.761
46,23.308
47,23.691
48,24.173
49,24.552
50,24.879
51,25.143
52,25.744
53,26.181
54,26.595
55,26.959
56,27.278
57,27.743
58,28.237
59,28.734
60,29.197
61,29.732
62,30.109
63,30.442
64,30.940
65,31.312
66,31.910
67,32.534
68,32.911
69,33.372
70,33.866
71,34.286
72,35.106
73,35.686
74,36.125
75,36.791
76,37.436
77,37.977
78,39.112
79,39.485
80,40.166
81,40.718
82,41.853
83,42.909
84,43.961
85,45.569
86,49.461
87,51.747
88,57.305
89,71.941
90,221.078
91,236.736
92,251.839
93,259.381
94,264.553
95,269.218
96,282.645
97,292.642
98,306.252
99,325.130
100,424.348
