Percentage served,Time in ms
0,5.920
1,6.666
2,6.838
3,6.965
4,7.139
5,7.216
6,7.378
7,7.429
8,7.537
9,7.636
10,7.720
11,7.801
12,7.902
13,7.952
14,8.181
15,8.309
16,8.501
17,8.671
18,8.789
19,9.015
20,9.301
21,9.596
22,9.804
23,10.050
24,10.254
25,10.529
26,10.842
27,11.083
28,11.307
29,11.556
30,11.833
31,12.106
32,12.657
33,13.130
34,13.475
35,13.850
36,14.234
37,15.090
38,15.758
39,16.336
40,17.071
41,17.619
42,18.550
43,19.848
44,20.427
45,21.866
46,23.801
47,26.541
48,35.375
49,40.288
50,40.328
51,40.423
52,40.478
53,40.562
54,40.605
55,40.705
56,40.779
57,40.852
58,40.932
59,41.051
60,41.110
61,41.165
62,41.277
63,41.431
64,41.598
65,41.690
66,41.849
67,41.920
68,42.036
69,42.115
70,42.222
71,42.326
72,42.468
73,42.773
74,42.930
75,42.982
76,43.133
77,43.238
78,43.330
79,43.412
80,43.513
81,43.634
82,43.723
83,43.813
84,43.961
85,44.055
86,44.150
87,44.188
88,44.259
89,46.047
90,222.957
91,249.610
92,258.413
93,265.764
94,272.398
95,279.593
96,285.768
97,295.017
98,312.987
99,329.803
100,535.614
