Percentage served,Time in ms
0,4.332
1,4.577
2,4.899
3,5.273
4,5.420
5,5.570
6,5.615
7,5.686
8,5.731
9,5.791
10,5.849
11,5.911
12,5.965
13,5.992
14,6.028
15,6.079
16,6.095
17,6.144
18,6.185
19,6.219
20,6.302
21,6.333
22,6.408
23,6.467
24,6.558
25,6.614
26,6.699
27,6.789
28,6.962
29,7.128
30,7.247
31,7.580
32,7.715
33,7.944
34,8.176
35,8.470
36,9.120
37,9.389
38,9.749
39,10.010
40,10.523
41,11.082
42,11.632
43,12.540
44,13.846
45,15.269
46,16.321
47,19.865
48,23.782
49,33.345
50,40.333
51,40.452
52,40.650
53,40.880
54,41.005
55,41.150
56,41.216
57,41.355
58,41.417
59,41.505
60,41.581
61,41.653
62,41.704
63,41.752
64,41.812
65,41.858
66,41.898
67,41.936
68,41.985
69,42.035
70,42.097
71,42.155
72,42.222
73,42.283
74,42.355
75,42.432
76,42.562
77,42.660
78,42.804
79,42.995
80,43.101
81,43.276
82,43.448
83,43.571
84,43.737
85,43.919
86,44.047
87,44.183
88,44.742
89,47.034
90,222.588
91,226.863
92,229.829
93,232.811
94,235.706
95,240.769
96,243.602
97,247.394
98,256.493
99,262.766
100,436.737
