Percentage served,Time in ms
0,2.795
1,2.813
2,2.824
3,2.837
4,2.842
5,2.849
6,2.861
7,2.871
8,2.884
9,2.908
10,2.938
11,2.974
12,3.008
13,3.040
14,3.062
15,3.080
16,3.100
17,3.125
18,3.148
19,3.164
20,3.183
21,3.209
22,3.237
23,3.270
24,3.303
25,3.331
26,3.367
27,3.438
28,3.473
29,3.527
30,3.546
31,3.573
32,3.618
33,3.636
34,3.657
35,3.679
36,3.709
37,3.761
38,3.811
39,3.856
40,3.935
41,3.971
42,4.047
43,4.190
44,4.331
45,4.659
46,4.991
47,5.589
48,8.402
49,13.120
50,40.307
51,40.353
52,40.430
53,40.476
54,40.549
55,40.623
56,40.675
57,40.716
58,40.748
59,40.765
60,40.811
61,40.832
62,40.853
63,40.867
64,40.895
65,40.921
66,40.938
67,40.959
68,41.009
69,41.047
70,41.083
71,41.107
72,41.125
73,41.136
74,41.150
75,41.161
76,41.167
77,41.179
78,41.200
79,41.479
80,41.652
81,42.152
82,42.588
83,42.919
84,43.294
85,43.765
86,44.015
87,44.148
88,44.253
89,47.712
90,187.284
91,187.896
92,188.612
93,190.146
94,190.961
95,191.784
96,192.759
97,198.731
98,210.025
99,232.613
100,245.755
