Percentage served,Time in ms
0,2.781
1,2.827
2,2.842
3,2.859
4,2.883
5,2.895
6,2.923
7,2.963
8,3.010
9,3.032
10,3.057
11,3.080
12,3.107
13,3.146
14,3.186
15,3.233
16,3.283
17,3.327
18,3.390
19,3.427
20,3.504
21,3.538
22,3.569
23,3.598
24,3.626
25,3.656
26,3.671
27,3.688
28,3.720
29,3.761
30,3.795
31,3.822
32,3.858
33,3.878
34,3.901
35,3.920
36,3.946
37,3.964
38,4.031
39,4.099
40,4.210
41,4.281
42,4.372
43,4.452
44,4.698
45,5.221
46,6.158
47,6.746
48,8.189
49,14.515
50,40.284
51,40.326
52,40.353
53,40.385
54,40.419
55,40.476
56,40.540
57,40.620
58,40.665
59,40.710
60,40.753
61,40.833
62,40.874
63,40.906
64,40.941
65,41.005
66,41.047
67,41.083
68,41.104
69,41.143
70,41.166
71,41.201
72,41.268
73,41.497
74,41.845
75,42.397
76,42.852
77,43.152
78,43.478
79,43.664
80,43.818
81,43.946
82,44.041
83,44.072
84,44.115
85,44.141
86,44.188
87,44.262
88,45.163
89,48.105
90,187.886
91,189.088
92,190.770
93,193.107
94,196.997
95,199.076
96,201.055
97,206.128
98,216.523
99,244.157
100,344.019
