Percentage served,Time in ms
0,2.805
1,2.832
2,2.841
3,2.852
4,2.860
5,2.869
6,2.883
7,2.891
8,2.905
9,2.918
10,2.943
11,2.982
12,3.016
13,3.046
14,3.070
15,3.087
16,3.106
17,3.127
18,3.139
19,3.146
20,3.166
21,3.187
22,3.225
23,3.262
24,3.292
25,3.327
26,3.366
27,3.425
28,3.491
29,3.582
30,3.599
31,3.616
32,3.641
33,3.659
34,3.696
35,3.758
36,3.820
37,3.857
38,3.882
39,3.910
40,3.967
41,4.038
42,4.115
43,4.208
44,4.357
45,4.980
46,5.661
47,6.908
48,10.852
49,40.275
50,40.319
51,40.348
52,40.376
53,40.430
54,40.535
55,40.639
56,40.681
57,40.720
58,40.755
59,40.830
60,40.851
61,40.878
62,40.908
63,40.935
64,40.957
65,41.011
66,41.033
67,41.071
68,41.093
69,41.118
70,41.137
71,41.151
72,41.166
73,41.180
74,41.243
75,41.462
76,41.668
77,42.064
78,42.330
79,42.683
80,42.872
81,43.132
82,43.780
83,43.976
84,44.068
85,44.115
86,44.180
87,44.260
88,44.887
89,47.982
90,187.260
91,188.949
92,190.632
93,191.902
94,195.741
95,197.892
96,199.456
97,206.139
98,215.873
99,243.540
100,345.125
