Percentage served,Time in ms
0,3.022
1,3.087
2,3.104
3,3.134
4,3.169
5,3.226
6,3.273
7,3.336
8,3.361
9,3.433
10,3.481
11,3.541
12,3.603
13,3.682
14,3.737
15,3.784
16,3.818
17,3.855
18,3.908
19,3.929
20,3.942
21,3.967
22,3.995
23,4.053
24,4.097
25,4.120
26,4.147
27,4.186
28,4.213
29,4.243
30,4.271
31,4.302
32,4.332
33,4.373
34,4.404
35,4.457
36,4.523
37,4.601
38,4.658
39,4.714
40,4.807
41,5.021
42,5.218
43,5.689
44,6.067
45,7.042
46,7.818
47,10.078
48,15.452
49,24.464
50,40.288
51,40.373
52,40.461
53,40.522
54,40.569
55,40.648
56,40.704
57,40.763
58,40.799
59,40.845
60,40.895
61,40.927
62,41.011
63,41.500
64,41.834
65,42.130
66,42.454
67,42.713
68,42.933
69,43.061
70,43.267
71,43.355
72,43.437
73,43.543
74,43.595
75,43.670
76,43.711
77,43.762
78,43.796
79,43.835
80,43.875
81,43.925
82,43.988
83,44.029
84,44.064
85,44.089
86,44.132
87,44.191
88,44.239
89,47.639
90,195.021
91,196.168
92,197.922
93,201.660
94,204.088
95,205.947
96,209.715
97,218.456
98,229.444
99,256.981
100,373.351
