Percentage served,Time in ms
0,2.775
1,2.808
2,2.824
3,2.837
4,2.846
5,2.856
6,2.867
7,2.896
8,2.964
9,3.000
10,3.031
11,3.057
12,3.079
13,3.104
14,3.126
15,3.187
16,3.243
17,3.274
18,3.305
19,3.361
20,3.410
21,3.474
22,3.511
23,3.564
24,3.596
25,3.625
26,3.643
27,3.662
28,3.697
29,3.745
30,3.767
31,3.786
32,3.808
33,3.822
34,3.842
35,3.859
36,3.884
37,3.919
38,3.958
39,3.993
40,4.081
41,4.193
42,4.318
43,4.356
44,4.485
45,4.980
46,5.487
47,6.635
48,9.710
49,40.194
50,40.266
51,40.313
52,40.349
53,40.398
54,40.444
55,40.523
56,40.598
57,40.661
58,40.723
59,40.759
60,40.826
61,40.878
62,40.908
63,40.939
64,40.981
65,41.023
66,41.100
67,41.123
68,41.148
69,41.167
70,41.182
71,41.201
72,41.234
73,41.634
74,41.742
75,42.066
76,42.638
77,42.972
78,43.533
79,43.721
80,43.922
81,44.014
82,44.076
83,44.137
84,44.169
85,44.184
86,44.211
87,44.346
88,44.951
89,48.054
90,187.641
91,189.502
92,191.965
93,194.305
94,197.178
95,198.412
96,200.983
97,204.449
98,213.629
99,233.225
100,338.536
