Percentage served,Time in ms
0,2.768
1,2.822
2,2.834
3,2.848
4,2.859
5,2.872
6,2.884
7,2.900
8,2.917
9,2.940
10,2.981
11,3.040
12,3.057
13,3.075
14,3.092
15,3.113
16,3.124
17,3.152
18,3.183
19,3.229
20,3.282
21,3.336
22,3.379
23,3.410
24,3.469
25,3.489
26,3.540
27,3.573
28,3.588
29,3.599
30,3.607
31,3.623
32,3.650
33,3.685
34,3.748
35,3.800
36,3.840
37,3.884
38,3.911
39,3.928
40,3.967
41,4.027
42,4.173
43,4.289
44,4.668
45,5.126
46,6.272
47,8.568
48,11.772
49,40.266
50,40.325
51,40.366
52,40.391
53,40.417
54,40.453
55,40.489
56,40.537
57,40.608
58,40.637
59,40.730
60,40.780
61,40.820
62,40.868
63,40.895
64,40.912
65,40.943
66,40.975
67,41.029
68,41.062
69,41.090
70,41.108
71,41.131
72,41.143
73,41.162
74,41.196
75,41.262
76,41.378
77,41.814
78,42.155
79,42.417
80,42.792
81,42.995
82,43.303
83,43.616
84,43.954
85,44.054
86,44.100
87,44.139
88,44.207
89,44.477
90,187.352
91,188.600
92,190.838
93,191.913
94,195.293
95,199.959
96,201.216
97,209.152
98,216.668
99,243.705
100,345.579
