Percentage served,Time in ms
0,2.769
1,2.815
2,2.834
3,2.849
4,2.868
5,2.884
6,2.895
7,2.924
8,2.981
9,3.025
10,3.051
11,3.071
12,3.090
13,3.115
14,3.127
15,3.152
16,3.181
17,3.234
18,3.281
19,3.316
20,3.352
21,3.379
22,3.423
23,3.486
24,3.539
25,3.567
26,3.593
27,3.626
28,3.649
29,3.666
30,3.696
31,3.710
32,3.739
33,3.785
34,3.796
35,3.825
36,3.854
37,3.888
38,3.908
39,3.926
40,3.981
41,4.065
42,4.123
43,4.229
44,4.299
45,4.478
46,4.840
47,6.357
48,9.783
49,17.407
50,40.327
51,40.353
52,40.382
53,40.420
54,40.446
55,40.516
56,40.625
57,40.675
58,40.721
59,40.752
60,40.847
61,40.875
62,40.906
63,40.943
64,40.965
65,41.005
66,41.060
67,41.085
68,41.108
69,41.146
70,41.177
71,41.206
72,41.518
73,41.763
74,42.228
75,42.666
76,43.151
77,43.680
78,43.842
79,43.983
80,44.061
81,44.096
82,44.153
83,44.186
84,44.212
85,44.250
86,44.418
87,45.093
88,46.081
89,48.116
90,186.937
91,188.186
92,191.159
93,193.126
94,195.554
95,197.083
96,199.920
97,204.151
98,217.818
99,239.137
100,326.685
