Percentage served,Time in ms
0,3.563
1,3.915
2,3.996
3,4.186
4,4.317
5,4.442
6,4.539
7,4.619
8,4.673
9,4.724
10,4.750
11,4.772
12,4.797
13,4.822
14,4.864
15,4.900
16,4.931
17,4.972
18,5.027
19,5.079
20,5.118
21,5.161
22,5.212
23,5.253
24,5.281
25,5.347
26,5.376
27,5.452
28,5.529
29,5.571
30,5.627
31,5.738
32,5.846
33,5.924
34,6.071
35,6.202
36,6.487
37,6.829
38,7.021
39,7.245
40,7.619
41,7.927
42,8.529
43,9.292
44,10.686
45,11.372
46,13.306
47,15.908
48,21.926
49,40.305
50,40.442
51,40.639
52,40.764
53,40.983
54,41.107
55,41.290
56,41.556
57,41.831
58,41.940
59,42.098
60,42.201
61,42.297
62,42.413
63,42.493
64,42.591
65,42.648
66,42.709
67,42.757
68,42.818
69,42.870
70,42.907
71,42.946
72,42.992
73,43.067
74,43.103
75,43.133
76,43.189
77,43.213
78,43.245
79,43.298
80,43.349
81,43.421
82,43.507
83,43.616
84,43.790
85,43.906
86,44.073
87,44.270
88,46.444
89,47.260
90,208.050
91,212.680
92,219.013
93,223.691
94,228.273
95,231.698
96,237.144
97,241.564
98,247.167
99,257.329
100,377.397
