Percentage served,Time in ms
0,3.007
1,4.713
2,5.037
3,5.420
4,5.726
5,6.182
6,6.413
7,6.756
8,7.415
9,8.090
10,8.773
11,10.155
12,11.072
13,12.115
14,12.687
15,13.252
16,13.702
17,13.930
18,14.351
19,14.694
20,15.029
21,15.382
22,15.762
23,16.324
24,16.882
25,17.531
26,18.415
27,19.168
28,19.841
29,20.458
30,20.733
31,21.321
32,22.217
33,22.957
34,23.579
35,24.352
36,25.369
37,25.654
38,26.328
39,26.930
40,27.794
41,28.261
42,28.883
43,29.200
44,29.841
45,30.124
46,30.537
47,30.780
48,31.553
49,32.766
50,33.627
51,34.341
52,34.857
53,35.612
54,36.601
55,37.266
56,37.849
57,38.753
58,40.395
59,41.677
60,42.570
61,43.682
62,44.621
63,45.356
64,46.019
65,47.112
66,48.534
67,49.386
68,50.715
69,52.213
70,52.972
71,54.141
72,55.401
73,57.422
74,59.024
75,59.978
76,61.702
77,62.866
78,65.304
79,67.152
80,68.661
81,74.421
82,80.060
83,83.889
84,87.449
85,95.807
86,105.054
87,110.326
88,123.390
89,130.138
90,313.061
91,369.229
92,382.896
93,389.375
94,407.773
95,419.884
96,436.811
97,451.095
98,466.925
99,498.895
100,562.122
