Percentage served,Time in ms
0,3.541
1,4.999
2,5.439
3,5.822
4,6.208
5,6.441
6,6.817
7,7.164
8,7.438
9,7.731
10,8.199
11,8.893
12,10.945
13,11.954
14,12.212
15,12.837
16,13.203
17,13.725
18,14.139
19,14.532
20,14.788
21,15.091
22,15.758
23,16.816
24,18.099
25,19.159
26,19.948
27,20.379
28,21.048
29,21.520
30,21.951
31,22.560
32,23.177
33,23.928
34,24.977
35,25.779
36,26.504
37,27.034
38,27.988
39,28.660
40,29.551
41,29.872
42,30.331
43,30.771
44,31.634
45,32.375
46,32.811
47,33.779
48,34.910
49,35.455
50,35.906
51,36.769
52,37.364
53,38.189
54,38.698
55,39.790
56,40.677
57,41.396
58,42.321
59,43.297
60,44.499
61,45.417
62,45.965
63,46.865
64,47.789
65,49.194
66,50.615
67,51.957
68,52.805
69,53.842
70,55.079
71,56.386
72,57.635
73,59.138
74,61.291
75,62.317
76,64.073
77,65.300
78,67.820
79,70.043
80,71.743
81,74.065
82,78.265
83,81.268
84,84.765
85,93.708
86,103.280
87,108.619
88,123.569
89,152.510
90,314.344
91,371.874
92,388.205
93,402.027
94,419.080
95,439.618
96,454.049
97,462.803
98,483.752
99,531.478
100,628.294
