Percentage served,Time in ms
0,2.458
1,2.830
2,3.178
3,3.440
4,4.422
5,4.929
6,5.218
7,5.538
8,5.731
9,5.944
10,6.232
11,6.712
12,7.141
13,7.717
14,8.562
15,9.123
16,9.639
17,10.310
18,10.796
19,11.877
20,12.629
21,13.702
22,13.927
23,14.336
24,14.827
25,15.489
26,15.778
27,16.322
28,17.045
29,17.613
30,18.056
31,18.518
32,19.627
33,20.436
34,20.891
35,21.742
36,22.419
37,23.072
38,23.657
39,24.327
40,24.814
41,25.188
42,25.990
43,26.871
44,27.489
45,28.330
46,29.215
47,29.816
48,30.440
49,31.182
50,31.728
51,32.621
52,33.073
53,33.936
54,35.026
55,35.778
56,36.610
57,37.633
58,38.239
59,39.146
60,39.939
61,41.051
62,41.894
63,42.869
64,43.969
65,45.153
66,46.514
67,47.546
68,48.069
69,50.172
70,51.660
71,52.981
72,54.174
73,55.867
74,57.572
75,60.163
76,61.409
77,63.374
78,65.007
79,67.382
80,70.114
81,72.394
82,75.594
83,78.725
84,85.812
85,89.105
86,94.213
87,98.383
88,106.017
89,112.006
90,133.269
91,150.626
92,264.554
93,598.795
94,664.956
95,921.618
96,1074.179
97,1436.355
98,1643.752
99,7177.029
100,7309.389
