Percentage served,Time in ms
0,3.510
1,4.777
2,5.229
3,5.599
4,5.965
5,6.308
6,6.507
7,6.930
8,7.299
9,7.715
10,8.384
11,9.089
12,10.888
13,11.794
14,12.735
15,13.165
16,13.795
17,14.164
18,14.676
19,15.039
20,15.402
21,16.123
22,17.075
23,18.167
24,19.560
25,20.199
26,20.731
27,20.957
28,21.391
29,21.843
30,22.258
31,22.909
32,23.216
33,23.662
34,24.866
35,25.602
36,26.208
37,27.006
38,27.575
39,28.313
40,28.941
41,29.300
42,29.780
43,30.222
44,30.555
45,31.016
46,31.731
47,32.770
48,33.372
49,34.384
50,34.839
51,35.507
52,35.995
53,36.749
54,37.509
55,38.160
56,39.065
57,39.907
58,40.569
59,41.558
60,42.695
61,43.664
62,44.173
63,44.917
64,45.861
65,46.794
66,48.264
67,49.301
68,50.375
69,51.641
70,53.017
71,53.909
72,55.009
73,57.005
74,58.676
75,60.358
76,61.186
77,64.492
78,67.710
79,69.427
80,72.059
81,74.272
82,78.303
83,81.876
84,85.251
85,90.116
86,93.136
87,107.596
88,115.232
89,154.156
90,334.217
91,370.539
92,382.186
93,391.639
94,398.486
95,411.287
96,420.225
97,439.012
98,454.827
99,497.388
100,613.822
