Percentage served,Time in ms
0,3.051
1,4.481
2,5.020
3,5.314
4,5.662
5,5.885
6,6.127
7,6.487
8,6.795
9,7.131
10,7.842
11,8.951
12,11.084
13,11.867
14,12.561
15,13.140
16,13.389
17,13.528
18,14.056
19,14.387
20,14.656
21,15.058
22,15.407
23,16.084
24,16.783
25,17.728
26,18.449
27,19.245
28,19.981
29,20.452
30,20.935
31,21.508
32,22.039
33,22.434
34,22.906
35,23.366
36,23.843
37,24.669
38,25.559
39,26.493
40,27.249
41,27.870
42,28.665
43,28.952
44,29.412
45,30.283
46,30.923
47,31.525
48,32.441
49,33.875
50,35.080
51,36.029
52,36.445
53,37.272
54,38.062
55,38.811
56,39.822
57,40.926
58,42.998
59,43.502
60,44.442
61,45.591
62,46.107
63,46.595
64,47.522
65,48.840
66,51.500
67,52.591
68,53.314
69,54.850
70,55.721
71,56.746
72,57.568
73,59.048
74,60.090
75,61.600
76,62.939
77,66.354
78,68.138
79,69.752
80,71.559
81,75.538
82,78.055
83,80.024
84,83.425
85,89.208
86,96.905
87,105.547
88,126.727
89,155.151
90,313.699
91,339.123
92,377.557
93,401.302
94,415.671
95,425.990
96,434.959
97,453.378
98,472.412
99,495.414
100,525.605
