Percentage served,Time in ms
0,3.419
1,4.915
2,5.165
3,5.390
4,5.891
5,6.327
6,6.616
7,7.050
8,7.396
9,7.974
10,9.190
11,11.438
12,12.617
13,13.061
14,13.480
15,13.767
16,14.077
17,14.479
18,15.053
19,15.461
20,15.912
21,16.356
22,16.786
23,17.347
24,18.639
25,19.434
26,19.955
27,20.504
28,20.854
29,21.379
30,21.766
31,22.308
32,22.619
33,23.030
34,23.535
35,24.491
36,25.413
37,26.495
38,27.647
39,27.973
40,28.467
41,29.339
42,29.838
43,30.260
44,30.870
45,31.482
46,32.603
47,33.347
48,34.024
49,35.028
50,35.534
51,35.938
52,36.702
53,37.317
54,38.163
55,38.821
56,39.622
57,40.972
58,41.910
59,42.727
60,43.552
61,44.605
62,45.199
63,45.985
64,46.740
65,48.199
66,49.341
67,50.741
68,51.780
69,52.750
70,54.020
71,54.552
72,56.023
73,57.907
74,59.172
75,61.285
76,63.343
77,66.641
78,68.878
79,70.649
80,73.324
81,76.485
82,79.647
83,84.077
84,86.960
85,92.410
86,97.812
87,105.357
88,117.013
89,134.378
90,304.613
91,348.744
92,372.332
93,387.991
94,403.320
95,421.750
96,435.074
97,440.279
98,461.816
99,486.647
100,563.385
