Percentage served,Time in ms
0,3.173
1,4.828
2,5.002
3,5.374
4,5.700
5,6.020
6,6.368
7,6.652
8,6.943
9,7.214
10,7.375
11,7.720
12,8.203
13,9.274
14,11.153
15,11.765
16,12.502
17,12.809
18,13.179
19,14.105
20,14.589
21,15.048
22,15.546
23,16.044
24,16.582
25,16.880
26,18.548
27,19.593
28,19.908
29,20.737
30,21.017
31,21.321
32,21.781
33,22.138
34,22.520
35,22.790
36,23.189
37,23.795
38,25.237
39,25.994
40,26.988
41,27.745
42,28.578
43,29.122
44,29.836
45,30.237
46,30.740
47,31.374
48,31.910
49,33.584
50,34.828
51,35.570
52,35.888
53,36.571
54,36.922
55,37.394
56,38.154
57,38.942
58,40.151
59,41.310
60,43.105
61,44.046
62,45.086
63,46.395
64,47.544
65,48.749
66,49.981
67,51.116
68,52.865
69,53.791
70,54.839
71,55.593
72,57.027
73,60.304
74,62.792
75,65.523
76,67.140
77,68.450
78,70.093
79,73.656
80,76.277
81,78.162
82,81.258
83,84.034
84,90.154
85,95.535
86,100.521
87,109.202
88,127.450
89,156.504
90,331.298
91,367.892
92,384.127
93,402.360
94,422.232
95,432.750
96,440.886
97,465.558
98,482.098
99,527.527
100,690.565
