Percentage served,Time in ms
0,3.117
1,4.286
2,5.153
3,5.589
4,5.800
5,6.316
6,6.742
7,7.204
8,7.667
9,8.206
10,8.689
11,9.890
12,11.279
13,12.238
14,12.591
15,13.102
16,13.264
17,13.487
18,13.836
19,14.148
20,14.425
21,14.833
22,15.235
23,15.926
24,16.467
25,17.514
26,18.796
27,19.739
28,20.405
29,21.190
30,21.633
31,22.353
32,22.689
33,22.941
34,23.521
35,23.926
36,24.608
37,25.543
38,26.441
39,27.557
40,28.249
41,28.658
42,28.972
43,29.648
44,30.336
45,30.905
46,31.443
47,32.157
48,32.940
49,33.669
50,35.155
51,36.047
52,36.500
53,37.021
54,37.949
55,39.031
56,40.245
57,40.883
58,41.898
59,42.906
60,43.713
61,44.672
62,45.863
63,46.450
64,47.466
65,48.766
66,50.291
67,51.725
68,52.683
69,54.193
70,55.021
71,57.467
72,58.498
73,59.322
74,60.592
75,62.104
76,64.012
77,65.300
78,67.450
79,70.450
80,73.311
81,75.924
82,81.136
83,84.159
84,87.763
85,93.171
86,97.799
87,101.590
88,114.467
89,137.592
90,320.468
91,361.187
92,373.759
93,393.436
94,405.877
95,413.654
96,426.644
97,446.601
98,462.735
99,495.766
100,618.880
