Percentage served,Time in ms
0,3.023
1,4.997
2,5.302
3,5.648
4,5.990
5,6.194
6,6.500
7,6.759
8,7.180
9,7.629
10,8.109
11,9.477
12,11.916
13,12.734
14,13.257
15,13.470
16,13.686
17,13.917
18,14.089
19,14.390
20,14.845
21,15.135
22,15.789
23,16.527
24,17.191
25,17.758
26,19.253
27,19.751
28,20.287
29,20.857
30,21.292
31,21.617
32,21.940
33,22.391
34,22.860
35,23.474
36,24.254
37,24.902
38,25.997
39,27.082
40,27.551
41,28.250
42,28.767
43,29.228
44,29.629
45,30.311
46,30.757
47,31.317
48,31.948
49,33.070
50,34.273
51,35.614
52,36.656
53,37.490
54,38.073
55,38.875
56,39.793
57,41.478
58,42.368
59,43.191
60,43.867
61,44.830
62,45.470
63,47.073
64,48.485
65,49.302
66,50.335
67,51.974
68,52.723
69,53.619
70,55.494
71,57.414
72,58.857
73,60.295
74,60.827
75,62.286
76,63.199
77,65.237
78,67.269
79,69.944
80,72.130
81,74.854
82,79.667
83,85.739
84,88.490
85,93.268
86,100.462
87,104.437
88,114.170
89,132.070
90,306.297
91,360.533
92,375.470
93,387.930
94,399.663
95,406.735
96,428.108
97,441.984
98,462.789
99,499.879
100,568.883
