Percentage served,Time in ms
0,3.151
1,4.725
2,5.200
3,5.695
4,5.969
5,6.330
6,6.626
7,7.070
8,7.400
9,7.810
10,8.560
11,9.760
12,11.021
13,11.667
14,12.427
15,12.924
16,13.410
17,13.795
18,14.102
19,14.639
20,15.133
21,15.552
22,16.305
23,17.313
24,18.406
25,19.008
26,19.821
27,20.366
28,20.898
29,21.633
30,21.883
31,22.323
32,22.840
33,23.220
34,23.723
35,24.588
36,25.392
37,26.686
38,27.003
39,27.945
40,28.378
41,28.625
42,28.879
43,29.411
44,30.252
45,30.795
46,31.288
47,32.294
48,33.318
49,34.025
50,35.397
51,36.051
52,36.742
53,37.574
54,38.386
55,38.993
56,39.496
57,40.937
58,42.542
59,43.267
60,43.822
61,44.573
62,44.966
63,46.138
64,46.729
65,48.162
66,49.824
67,50.882
68,51.698
69,53.317
70,54.088
71,55.141
72,57.382
73,58.996
74,60.334
75,61.423
76,63.314
77,64.733
78,66.252
79,67.950
80,70.350
81,74.042
82,76.278
83,80.004
84,83.218
85,86.495
86,93.410
87,98.605
88,104.125
89,119.231
90,320.451
91,352.189
92,380.785
93,394.450
94,414.326
95,430.001
96,441.758
97,453.607
98,476.903
99,498.799
100,572.562
