Percentage served,Time in ms
0,2.725
1,2.768
2,2.780
3,2.792
4,2.810
5,2.820
6,2.831
7,2.851
8,2.869
9,2.897
10,2.947
11,2.996
12,3.006
13,3.022
14,3.042
15,3.052
16,3.063
17,3.081
18,3.107
19,3.135
20,3.143
21,3.171
22,3.186
23,3.220
24,3.243
25,3.276
26,3.305
27,3.394
28,3.457
29,3.487
30,3.515
31,3.549
32,3.582
33,3.605
34,3.624
35,3.695
36,3.728
37,3.763
38,3.785
39,3.805
40,3.872
41,3.898
42,3.939
43,4.028
44,4.197
45,4.339
46,4.632
47,5.230
48,7.035
49,15.704
50,40.292
51,40.386
52,40.426
53,40.501
54,40.539
55,40.668
56,40.739
57,40.773
58,40.792
59,40.820
60,40.850
61,40.874
62,40.910
63,40.927
64,40.938
65,40.961
66,40.984
67,41.024
68,41.049
69,41.111
70,41.125
71,41.152
72,41.170
73,41.188
74,41.204
75,41.218
76,41.230
77,41.313
78,41.533
79,41.730
80,42.068
81,42.611
82,43.122
83,43.333
84,43.805
85,44.078
86,44.155
87,44.196
88,44.242
89,48.193
90,187.107
91,187.779
92,188.875
93,190.431
94,191.393
95,192.099
96,194.513
97,199.482
98,213.104
99,242.277
100,350.423
