Percentage served,Time in ms
0,2.713
1,2.752
2,2.781
3,2.796
4,2.807
5,2.828
6,2.860
7,2.907
8,2.941
9,2.962
10,2.974
11,3.008
12,3.028
13,3.042
14,3.071
15,3.087
16,3.112
17,3.134
18,3.174
19,3.209
20,3.223
21,3.265
22,3.307
23,3.380
24,3.436
25,3.482
26,3.500
27,3.523
28,3.541
29,3.559
30,3.572
31,3.592
32,3.627
33,3.678
34,3.699
35,3.736
36,3.768
37,3.798
38,3.831
39,3.863
40,3.919
41,3.961
42,4.012
43,4.102
44,4.198
45,4.292
46,4.439
47,5.264
48,7.725
49,13.134
50,40.304
51,40.375
52,40.428
53,40.449
54,40.467
55,40.483
56,40.556
57,40.675
58,40.742
59,40.784
60,40.812
61,40.842
62,40.884
63,40.922
64,40.941
65,40.973
66,40.988
67,41.017
68,41.039
69,41.073
70,41.120
71,41.170
72,41.188
73,41.213
74,41.242
75,41.269
76,41.416
77,41.766
78,42.012
79,42.459
80,42.922
81,43.534
82,43.728
83,43.909
84,44.025
85,44.140
86,44.193
87,44.254
88,44.444
89,46.127
90,187.346
91,188.059
92,188.842
93,191.046
94,192.012
95,195.210
96,198.913
97,205.737
98,211.236
99,247.971
100,331.285
