Percentage served,Time in ms
0,2.692
1,2.752
2,2.761
3,2.783
4,2.796
5,2.814
6,2.833
7,2.856
8,2.896
9,2.932
10,2.957
11,2.993
12,3.010
13,3.044
14,3.081
15,3.123
16,3.156
17,3.173
18,3.200
19,3.249
20,3.296
21,3.339
22,3.389
23,3.454
24,3.470
25,3.505
26,3.522
27,3.543
28,3.562
29,3.582
30,3.615
31,3.647
32,3.688
33,3.720
34,3.748
35,3.772
36,3.811
37,3.840
38,3.865
39,3.911
40,3.982
41,4.063
42,4.111
43,4.181
44,4.305
45,4.600
46,4.953
47,5.940
48,10.522
49,40.287
50,40.348
51,40.402
52,40.419
53,40.459
54,40.502
55,40.541
56,40.590
57,40.644
58,40.719
59,40.774
60,40.807
61,40.866
62,40.909
63,40.959
64,40.999
65,41.032
66,41.056
67,41.100
68,41.136
69,41.163
70,41.190
71,41.211
72,41.251
73,41.280
74,41.610
75,41.908
76,42.519
77,43.198
78,43.383
79,43.848
80,43.980
81,44.064
82,44.123
83,44.192
84,44.250
85,44.292
86,44.758
87,45.183
88,45.893
89,47.936
90,187.227
91,189.542
92,191.649
93,193.493
94,196.606
95,197.949
96,200.663
97,207.966
98,225.445
99,235.149
100,345.602
