Percentage served,Time in ms
0,2.698
1,2.728
2,2.749
3,2.759
4,2.771
5,2.785
6,2.792
7,2.803
8,2.819
9,2.840
10,2.882
11,2.917
12,2.947
13,2.968
14,2.978
15,3.006
16,3.032
17,3.054
18,3.081
19,3.117
20,3.145
21,3.171
22,3.192
23,3.238
24,3.313
25,3.377
26,3.465
27,3.488
28,3.512
29,3.547
30,3.594
31,3.616
32,3.663
33,3.694
34,3.716
35,3.744
36,3.778
37,3.805
38,3.833
39,3.871
40,3.920
41,4.053
42,4.198
43,4.278
44,4.418
45,4.762
46,5.172
47,6.153
48,8.734
49,14.613
50,40.288
51,40.327
52,40.401
53,40.450
54,40.506
55,40.563
56,40.633
57,40.753
58,40.817
59,40.859
60,40.903
61,40.963
62,41.004
63,41.035
64,41.077
65,41.112
66,41.145
67,41.185
68,41.204
69,41.230
70,41.244
71,41.270
72,41.306
73,41.746
74,42.251
75,42.633
76,43.011
77,43.248
78,43.575
79,43.821
80,44.056
81,44.139
82,44.191
83,44.282
84,44.542
85,44.843
86,45.137
87,45.224
88,45.439
89,47.913
90,188.732
91,190.657
92,192.222
93,194.181
94,195.955
95,196.925
96,198.840
97,201.341
98,212.566
99,227.324
100,253.511
