Percentage served,Time in ms
0,2.718
1,2.767
2,2.787
3,2.801
4,2.809
5,2.822
6,2.842
7,2.889
8,2.924
9,2.944
10,2.961
11,2.993
12,3.012
13,3.040
14,3.053
15,3.072
16,3.106
17,3.123
18,3.152
19,3.181
20,3.223
21,3.258
22,3.284
23,3.338
24,3.372
25,3.451
26,3.478
27,3.506
28,3.527
29,3.537
30,3.554
31,3.570
32,3.590
33,3.623
34,3.654
35,3.696
36,3.742
37,3.780
38,3.822
39,3.875
40,3.916
41,3.962
42,4.111
43,4.288
44,4.554
45,4.981
46,6.427
47,7.654
48,8.298
49,13.013
50,40.300
51,40.349
52,40.372
53,40.432
54,40.458
55,40.477
56,40.540
57,40.617
58,40.722
59,40.763
60,40.821
61,40.870
62,40.922
63,40.961
64,41.001
65,41.029
66,41.059
67,41.077
68,41.125
69,41.157
70,41.180
71,41.195
72,41.217
73,41.247
74,41.312
75,41.615
76,41.841
77,42.084
78,42.578
79,42.989
80,43.276
81,43.635
82,43.950
83,44.118
84,44.213
85,44.271
86,44.694
87,44.960
88,45.180
89,48.092
90,187.358
91,188.938
92,190.797
93,191.934
94,194.249
95,195.516
96,198.470
97,200.858
98,212.384
99,230.640
100,253.611
