Percentage served,Time in ms
0,2.732
1,2.757
2,2.769
3,2.775
4,2.783
5,2.798
6,2.812
7,2.837
8,2.853
9,2.876
10,2.899
11,2.940
12,2.969
13,2.977
14,2.994
15,3.020
16,3.054
17,3.066
18,3.082
19,3.100
20,3.129
21,3.147
22,3.173
23,3.213
24,3.237
25,3.288
26,3.319
27,3.386
28,3.440
29,3.480
30,3.504
31,3.539
32,3.581
33,3.624
34,3.685
35,3.731
36,3.772
37,3.795
38,3.834
39,3.909
40,4.027
41,4.201
42,4.298
43,4.506
44,4.762
45,6.155
46,6.895
47,9.440
48,19.042
49,34.702
50,40.363
51,40.444
52,40.503
53,40.654
54,40.710
55,40.749
56,40.798
57,40.846
58,40.873
59,40.919
60,40.947
61,40.981
62,41.013
63,41.041
64,41.071
65,41.119
66,41.144
67,41.165
68,41.188
69,41.205
70,41.224
71,41.235
72,41.243
73,41.277
74,41.541
75,41.831
76,42.018
77,42.480
78,42.702
79,42.999
80,43.137
81,43.357
82,43.692
83,43.897
84,44.081
85,44.164
86,44.222
87,44.255
88,45.101
89,46.360
90,187.038
91,188.103
92,189.973
93,191.251
94,193.433
95,195.136
96,196.877
97,210.769
98,229.552
99,233.827
100,390.968
