Percentage served,Time in ms
0,2.705
1,2.751
2,2.760
3,2.770
4,2.783
5,2.796
6,2.814
7,2.823
8,2.840
9,2.868
10,2.910
11,2.934
12,2.959
13,2.979
14,2.997
15,3.019
16,3.032
17,3.050
18,3.077
19,3.094
20,3.134
21,3.171
22,3.190
23,3.229
24,3.264
25,3.305
26,3.343
27,3.381
28,3.455
29,3.480
30,3.500
31,3.519
32,3.539
33,3.559
34,3.595
35,3.644
36,3.710
37,3.745
38,3.773
39,3.821
40,3.890
41,3.930
42,4.053
43,4.202
44,4.419
45,4.835
46,5.534
47,6.876
48,9.855
49,40.244
50,40.365
51,40.438
52,40.464
53,40.486
54,40.523
55,40.617
56,40.728
57,40.765
58,40.814
59,40.858
60,40.905
61,40.932
62,40.966
63,40.988
64,41.021
65,41.050
66,41.080
67,41.113
68,41.152
69,41.180
70,41.202
71,41.214
72,41.226
73,41.245
74,41.252
75,41.358
76,41.639
77,41.880
78,42.080
79,42.154
80,42.347
81,42.848
82,43.110
83,43.315
84,43.735
85,43.984
86,44.107
87,44.206
88,44.361
89,46.298
90,186.747
91,187.250
92,187.578
93,188.178
94,191.263
95,193.372
96,197.531
97,209.356
98,213.113
99,237.701
100,343.663
