Percentage served,Time in ms
0,2.724
1,2.759
2,2.769
3,2.781
4,2.788
5,2.794
6,2.809
7,2.830
8,2.851
9,2.896
10,2.939
11,2.963
12,2.979
13,2.993
14,3.011
15,3.041
16,3.061
17,3.073
18,3.094
19,3.115
20,3.141
21,3.172
22,3.204
23,3.249
24,3.290
25,3.340
26,3.417
27,3.474
28,3.509
29,3.521
30,3.541
31,3.554
32,3.581
33,3.592
34,3.618
35,3.654
36,3.712
37,3.762
38,3.810
39,3.873
40,3.911
41,3.957
42,4.022
43,4.135
44,4.289
45,4.590
46,4.939
47,6.258
48,8.644
49,14.160
50,40.347
51,40.380
52,40.414
53,40.435
54,40.469
55,40.485
56,40.516
57,40.701
58,40.751
59,40.808
60,40.831
61,40.870
62,40.904
63,40.927
64,40.949
65,40.984
66,41.007
67,41.021
68,41.044
69,41.068
70,41.122
71,41.166
72,41.191
73,41.204
74,41.213
75,41.227
76,41.243
77,41.267
78,41.498
79,41.629
80,41.898
81,42.096
82,42.895
83,43.074
84,43.185
85,43.637
86,43.983
87,44.112
88,44.208
89,45.109
90,187.215
91,187.726
92,188.580
93,190.846
94,192.171
95,194.718
96,196.334
97,202.257
98,212.196
99,233.506
100,243.235
