Percentage served,Time in ms
0,2.475
1,4.354
2,4.845
3,5.267
4,5.762
5,6.407
6,6.915
7,8.683
8,9.385
9,9.886
10,10.106
11,10.524
12,10.742
13,10.989
14,11.171
15,11.491
16,11.687
17,12.172
18,13.035
19,13.543
20,14.082
21,14.836
22,15.290
23,15.706
24,16.030
25,16.478
26,16.774
27,17.029
28,17.392
29,17.672
30,17.892
31,18.278
32,18.833
33,19.279
34,20.057
35,20.594
36,21.048
37,21.447
38,21.956
39,22.301
40,22.658
41,22.817
42,23.123
43,23.593
44,24.235
45,25.024
46,25.385
47,26.039
48,26.892
49,27.278
50,27.767
51,28.184
52,28.896
53,29.648
54,30.317
55,31.076
56,31.602
57,32.210
58,32.975
59,33.368
60,34.009
61,35.348
62,35.571
63,36.109
64,37.008
65,37.769
66,38.402
67,39.053
68,39.716
69,40.479
70,40.908
71,41.447
72,42.309
73,42.912
74,43.559
75,44.205
76,45.823
77,46.928
78,48.443
79,49.919
80,51.396
81,52.464
82,54.649
83,56.910
84,58.950
85,61.432
86,65.169
87,70.645
88,77.769
89,104.197
90,262.417
91,294.042
92,304.947
93,314.545
94,321.803
95,326.675
96,335.225
97,341.590
98,355.032
99,377.877
100,484.922
