Percentage served,Time in ms
0,2.506
1,3.949
2,4.291
3,4.605
4,4.968
5,5.318
6,5.818
7,6.555
8,8.204
9,9.154
10,9.585
11,10.058
12,10.270
13,10.467
14,10.713
15,11.067
16,11.411
17,11.759
18,12.220
19,12.659
20,13.057
21,13.420
22,13.883
23,14.637
24,15.030
25,15.623
26,16.015
27,16.392
28,16.660
29,17.129
30,17.415
31,17.535
32,18.246
33,18.631
34,19.207
35,19.827
36,20.222
37,20.847
38,21.392
39,21.659
40,22.312
41,22.743
42,23.183
43,23.783
44,24.414
45,25.127
46,25.554
47,26.302
48,26.741
49,27.318
50,28.013
51,28.615
52,28.885
53,29.314
54,29.874
55,30.349
56,30.934
57,31.488
58,32.169
59,33.026
60,33.560
61,34.036
62,34.586
63,35.278
64,35.990
65,36.585
66,37.730
67,38.727
68,39.742
69,40.798
70,41.962
71,43.454
72,45.418
73,46.913
74,47.675
75,48.646
76,50.711
77,52.331
78,54.172
79,55.541
80,57.318
81,59.194
82,63.488
83,64.825
84,70.017
85,74.998
86,77.416
87,83.854
88,94.655
89,122.839
90,250.861
91,271.255
92,292.865
93,302.376
94,314.371
95,327.530
96,341.243
97,356.569
98,376.164
99,422.045
100,476.305
