Percentage served,Time in ms
0,2.945
1,3.724
2,4.033
3,4.413
4,4.793
5,5.135
6,5.619
7,6.095
8,6.872
9,8.725
10,9.330
11,9.695
12,10.106
13,10.290
14,10.502
15,10.952
16,11.287
17,11.808
18,12.299
19,12.828
20,13.429
21,14.016
22,14.674
23,15.459
24,15.801
25,16.178
26,16.551
27,16.811
28,17.042
29,17.281
30,17.632
31,17.981
32,18.324
33,18.554
34,19.329
35,20.023
36,20.431
37,20.747
38,21.498
39,21.913
40,22.162
41,22.392
42,22.619
43,22.966
44,23.364
45,23.941
46,24.347
47,24.831
48,25.651
49,26.309
50,27.160
51,27.531
52,27.899
53,28.547
54,29.119
55,29.659
56,30.102
57,31.024
58,31.539
59,32.661
60,33.516
61,33.947
62,34.568
63,35.268
64,35.996
65,36.620
66,37.466
67,38.844
68,39.836
69,41.122
70,41.583
71,42.441
72,43.243
73,44.576
74,45.721
75,47.757
76,49.254
77,50.676
78,52.354
79,55.075
80,56.722
81,58.515
82,60.656
83,62.819
84,65.559
85,69.391
86,71.841
87,77.305
88,85.892
89,115.300
90,271.634
91,288.936
92,298.029
93,300.468
94,311.602
95,320.649
96,329.284
97,340.458
98,363.056
99,390.998
100,484.734
